url_length,num_dots,has_https,domain_age_days,num_special_chars,num_redirects,has_ip_address,urgent_words_count,num_links,label
134,9,0,53,8,1,1,8,12,1
24,2,1,1044,3,1,0,0,3,0
43,2,1,1605,1,0,0,1,2,0
12,1,1,1634,2,1,0,0,5,0
22,1,1,1920,0,0,0,0,4,0
110,10,1,58,13,3,1,6,5,1
15,3,1,399,2,1,0,1,2,0
30,3,1,1449,2,1,0,0,4,0
15,2,1,358,1,0,0,2,4,0
45,1,1,1556,0,0,0,0,0,0
26,1,1,998,0,0,0,0,3,0
16,1,1,211,1,0,0,2,0,0
25,2,1,285,1,0,0,2,5,0
68,9,1,88,6,1,1,8,2,1
46,2,1,472,4,1,0,1,0,0
12,1,1,1747,2,0,0,1,4,0
17,3,1,1539,4,0,0,0,0,0
189,3,1,43,13,2,0,5,5,1
172,10,0,46,5,5,1,6,8,1
116,7,1,97,7,2,0,3,7,1
93,10,1,45,19,4,1,7,13,1
49,1,1,1930,3,0,0,2,2,0
174,5,0,54,18,4,0,3,12,1
20,3,1,747,4,1,0,1,3,0
149,10,0,71,18,5,1,8,9,1
47,1,1,1601,5,0,0,0,5,0
54,3,1,1711,4,1,0,2,5,0
24,2,1,473,0,1,0,2,4,0
10,2,1,832,5,0,0,2,4,0
20,1,1,1498,4,0,0,2,4,0
39,1,1,241,2,0,0,0,5,0
28,3,1,452,1,1,0,2,1,0
51,2,1,855,2,0,0,2,5,0
123,8,1,75,9,3,0,6,14,1
184,8,0,65,14,3,1,9,4,1
34,1,1,1707,3,1,0,2,0,0
54,2,1,1525,0,1,0,1,2,0
33,2,1,757,5,0,0,0,4,0
47,1,1,403,1,0,0,0,4,0
46,3,1,397,4,1,0,0,2,0
104,6,1,88,13,1,0,8,11,1
194,10,0,28,8,2,1,4,5,1
161,10,0,34,16,2,0,5,4,1
81,4,0,98,9,5,1,10,11,1
195,8,1,32,15,4,1,7,2,1
191,10,0,33,19,3,1,5,8,1
53,7,0,56,17,1,0,3,5,1
73,6,0,62,6,1,1,9,13,1
16,3,1,514,0,1,0,1,2,0
16,3,1,1534,0,1,0,1,0,0
88,7,0,79,17,4,0,5,15,1
22,1,1,668,3,1,0,2,2,0
197,6,0,75,12,1,1,9,10,1
129,3,0,8,19,3,1,6,11,1
44,1,1,1911,1,0,0,0,0,0
31,3,1,965,0,1,0,2,0,0
183,7,1,98,8,5,1,9,9,1
34,1,1,1712,3,0,0,1,2,0
200,9,1,57,20,4,0,6,12,1
56,3,1,1605,4,0,0,0,3,0
158,3,0,78,6,5,0,8,12,1
61,6,1,57,19,3,0,5,12,1
55,2,1,372,1,1,0,0,1,0
162,7,1,3,6,3,0,6,10,1
30,3,1,811,4,0,0,2,1,0
72,6,0,71,11,4,0,10,3,1
25,1,1,1112,2,0,0,0,0,0
38,1,1,1242,1,1,0,0,2,0
184,6,1,58,20,1,0,6,13,1
54,5,0,21,8,5,0,10,12,1
12,2,1,588,2,0,0,0,1,0
53,2,1,1024,3,0,0,1,0,0
54,6,0,51,8,5,1,7,6,1
99,5,1,65,20,1,1,7,4,1
192,3,0,8,8,3,0,6,15,1
145,4,1,100,11,5,0,4,7,1
34,2,1,1624,2,1,0,0,0,0
110,8,0,48,17,3,0,8,13,1
67,8,1,60,15,3,1,3,14,1
45,3,1,1487,5,1,0,1,2,0
128,7,0,75,16,4,1,4,5,1
198,7,1,61,7,1,1,10,3,1
100,4,1,12,8,2,1,5,11,1
11,3,1,565,0,0,0,0,4,0
31,2,1,1027,2,0,0,0,3,0
192,6,1,23,16,2,0,10,8,1
31,2,1,1169,4,0,0,1,2,0
195,10,1,13,16,4,0,10,8,1
24,1,1,591,1,1,0,2,3,0
64,6,0,28,19,5,0,3,8,1
178,9,0,47,6,3,1,6,2,1
133,3,1,30,17,1,1,8,4,1
13,1,1,1330,2,1,0,1,3,0
45,2,1,397,0,0,0,1,5,0
32,2,1,1701,5,1,0,0,2,0
45,3,1,1631,1,1,0,1,4,0
52,2,1,856,0,0,0,1,5,0
38,1,1,1445,4,1,0,1,1,0
26,3,1,1370,5,0,0,2,1,0
12,1,1,1871,4,0,0,2,4,0
183,7,0,21,10,2,0,5,3,1
37,1,1,467,2,0,0,0,4,0
200,4,1,88,11,3,0,5,5,1
110,9,1,5,7,5,0,6,4,1
52,3,1,993,2,0,0,2,3,0
27,1,1,1597,2,1,0,2,2,0
21,3,1,549,2,0,0,2,3,0
22,3,1,1306,3,0,0,2,5,0
11,2,1,735,1,0,0,2,4,0
50,3,1,1388,1,0,0,1,3,0
31,3,1,661,4,0,0,2,5,0
108,4,1,16,16,1,1,4,10,1
13,3,1,1837,4,0,0,1,5,0
93,9,1,70,9,3,0,10,10,1
34,1,1,1852,1,1,0,2,0,0
170,5,0,95,15,2,1,8,9,1
126,10,0,66,15,5,1,6,15,1
170,5,0,52,16,4,0,6,2,1
32,2,1,1420,2,1,0,1,2,0
25,3,1,1333,1,1,0,0,0,0
39,1,1,1408,2,1,0,1,4,0
45,2,1,998,2,1,0,2,4,0
69,5,1,14,20,1,1,8,5,1
193,6,0,42,7,1,0,3,13,1
73,5,0,95,7,5,1,9,2,1
113,7,0,58,5,5,1,10,12,1
48,1,1,1496,5,0,0,0,5,0
18,1,1,832,2,0,0,1,0,0
31,2,1,1608,3,1,0,2,4,0
92,4,0,47,11,4,1,3,10,1
45,3,1,1298,0,1,0,1,4,0
177,3,0,92,10,1,0,9,5,1
133,9,0,29,14,1,1,6,9,1
112,6,1,97,17,1,1,5,13,1
47,2,1,263,5,1,0,1,5,0
32,1,1,449,4,0,0,1,0,0
66,3,0,29,8,4,0,10,14,1
27,3,1,1296,0,0,0,1,0,0
14,1,1,938,0,1,0,0,4,0
126,5,1,55,11,4,0,10,13,1
166,6,0,40,11,2,1,9,11,1
52,3,1,1517,1,1,0,2,5,0
165,3,1,44,13,2,0,9,12,1
154,9,0,39,20,1,1,9,2,1
196,4,1,32,15,3,0,3,10,1
108,4,1,75,15,1,0,5,15,1
25,3,1,444,2,0,0,1,0,0
17,3,1,865,4,0,0,0,1,0
65,7,0,94,13,3,1,5,9,1
145,5,0,51,13,4,0,9,12,1
166,4,0,49,6,4,1,10,13,1
47,2,1,674,2,1,0,2,3,0
47,1,1,1371,1,1,0,0,5,0
160,3,1,44,9,1,1,3,8,1
194,4,1,3,15,1,0,3,6,1
49,2,1,520,1,0,0,0,5,0
126,3,0,7,5,2,0,6,11,1
171,9,0,92,5,5,0,4,12,1
50,2,1,1907,0,1,0,0,0,0
178,8,1,40,13,4,0,4,4,1
47,1,1,1961,1,0,0,2,2,0
60,2,1,1312,4,1,0,0,5,0
20,3,1,830,5,0,0,2,1,0
155,3,0,57,13,1,0,7,4,1
23,1,1,288,4,1,0,0,4,0
53,2,1,1787,5,1,0,0,3,0
159,9,1,5,9,1,1,6,8,1
51,1,1,1747,5,0,0,2,4,0
54,3,1,1254,5,1,0,0,0,0
12,2,1,903,4,0,0,2,2,0
158,4,0,22,6,1,0,3,13,1
51,1,1,1688,4,0,0,1,0,0
18,3,1,813,3,1,0,0,1,0
40,2,1,1138,4,0,0,2,4,0
126,10,0,90,10,3,0,3,11,1
40,1,1,1081,5,0,0,2,2,0
28,2,1,1117,5,0,0,2,3,0
93,6,1,29,14,4,0,10,4,1
90,8,1,65,11,5,1,6,9,1
41,1,1,524,1,0,0,0,4,0
124,6,1,80,6,2,0,9,4,1
11,2,1,1465,4,1,0,0,0,0
42,1,1,1247,3,1,0,1,0,0
77,8,1,85,12,3,1,9,14,1
86,6,0,2,18,5,0,10,5,1
122,5,0,61,13,4,1,9,4,1
53,2,1,1441,0,1,0,1,3,0
171,6,1,22,8,1,1,5,14,1
169,6,1,99,11,2,0,9,3,1
73,8,1,43,7,3,1,7,13,1
59,3,1,1112,2,0,0,0,3,0
13,3,1,511,2,0,0,2,5,0
52,1,1,1964,5,0,0,2,2,0
40,2,1,1789,4,0,0,2,4,0
92,5,0,87,12,3,1,8,11,1
106,4,1,31,17,4,1,6,7,1
12,3,1,1677,0,0,0,1,2,0
190,5,1,39,18,1,1,3,4,1
40,2,1,1607,5,1,0,2,2,0
190,6,0,77,20,4,0,10,12,1
46,1,1,1237,0,1,0,1,1,0
60,1,1,875,0,0,0,0,1,0
113,7,0,20,8,1,0,7,7,1
107,6,0,60,9,5,0,7,9,1
36,3,1,1803,4,1,0,1,2,0
197,3,0,4,17,3,0,10,6,1
35,3,1,338,3,1,0,1,0,0
95,3,0,62,19,5,1,4,4,1
23,1,1,1828,2,1,0,1,3,0
35,1,1,1726,1,1,0,1,2,0
22,2,1,1325,3,1,0,0,4,0
21,1,1,449,0,1,0,1,1,0
127,9,0,79,11,3,1,4,5,1
30,3,1,1086,3,0,0,2,5,0
128,5,1,30,16,3,0,4,4,1
57,8,1,29,8,3,0,6,2,1
15,1,1,393,2,0,0,0,4,0
174,4,1,48,9,3,0,3,2,1
121,3,1,62,19,2,0,10,3,1
95,9,1,99,19,4,0,3,8,1
178,8,1,51,13,5,1,4,2,1
12,3,1,707,1,0,0,1,0,0
25,3,1,243,3,0,0,1,4,0
55,5,0,65,13,2,1,5,5,1
19,1,1,735,3,0,0,1,4,0
193,9,1,46,15,5,1,9,14,1
58,2,1,1394,3,0,0,0,1,0
15,2,1,1890,2,0,0,2,1,0
57,1,1,1980,5,0,0,2,1,0
27,1,1,652,4,0,0,1,1,0
26,1,1,314,1,1,0,2,0,0
143,5,1,40,13,4,0,5,2,1
144,4,1,77,16,3,0,3,11,1
177,7,1,45,14,4,0,10,6,1
59,3,1,1735,0,1,0,2,2,0
42,2,1,1309,3,0,0,0,1,0
10,1,1,1189,4,0,0,1,5,0
106,7,1,45,10,4,1,7,13,1
16,2,1,1455,4,0,0,2,0,0
103,9,1,23,14,3,0,7,4,1
198,10,0,34,17,5,0,9,15,1
22,3,1,1287,3,0,0,2,5,0
28,2,1,608,3,1,0,1,1,0
43,3,1,784,2,1,0,1,5,0
166,10,0,37,8,2,0,7,13,1
31,3,1,890,0,1,0,1,1,0
53,2,1,1513,3,1,0,1,5,0
131,4,1,12,12,4,0,7,8,1
54,3,1,1617,0,0,0,1,3,0
34,2,1,656,4,0,0,1,2,0
41,2,1,1639,3,0,0,2,5,0
188,6,1,4,10,3,1,6,11,1
66,5,1,31,20,1,1,7,11,1
44,3,1,1587,1,1,0,2,2,0
38,3,1,815,0,1,0,1,0,0
48,2,1,1548,0,1,0,1,5,0
18,2,1,1122,1,1,0,2,1,0
48,1,1,1255,1,0,0,0,5,0
31,2,1,911,5,1,0,0,5,0
53,2,1,1113,0,1,0,2,3,0
22,3,1,1321,1,1,0,1,0,0
95,7,1,62,9,2,0,4,15,1
39,3,1,1863,2,1,0,0,1,0
31,2,1,1041,2,0,0,0,0,0
142,3,1,50,15,1,0,8,11,1
183,7,0,40,19,3,0,6,15,1
32,2,1,1608,4,0,0,2,3,0
188,10,1,57,16,1,0,6,9,1
57,1,1,1152,3,1,0,2,1,0
84,6,0,9,14,5,0,7,2,1
76,8,0,77,19,5,0,9,11,1
30,3,1,1843,1,0,0,0,2,0
187,6,1,84,20,5,0,5,10,1
85,3,0,37,10,1,0,8,6,1
170,4,1,95,14,4,0,8,9,1
108,7,1,54,17,5,0,10,12,1
52,2,1,506,1,0,0,0,4,0
184,6,0,92,19,2,1,7,4,1
37,2,1,1171,5,0,0,0,1,0
54,1,1,460,3,0,0,0,2,0
169,9,1,14,19,3,0,7,5,1
58,7,0,32,14,1,0,3,15,1
44,3,1,1957,4,0,0,2,0,0
153,8,0,94,11,1,0,10,10,1
52,2,1,1419,4,0,0,2,5,0
162,10,1,24,14,4,0,9,11,1
22,3,1,651,2,1,0,1,1,0
94,8,0,34,18,5,1,10,5,1
40,1,1,1030,1,0,0,2,0,0
124,7,0,35,18,1,1,10,8,1
137,6,1,88,6,3,0,8,13,1
12,3,1,982,0,1,0,1,3,0
21,1,1,1702,1,1,0,0,0,0
20,3,1,695,5,0,0,0,5,0
34,2,1,425,0,1,0,1,0,0
33,1,1,1575,3,0,0,1,2,0
197,6,1,4,12,2,0,4,4,1
10,3,1,1686,1,1,0,0,3,0
109,5,1,48,13,4,1,3,5,1
78,10,0,72,19,4,0,9,6,1
56,10,1,18,10,3,0,8,8,1
53,3,1,729,2,1,0,1,4,0
68,7,1,79,15,3,1,10,6,1
44,1,1,1941,5,1,0,2,2,0
57,1,1,1477,2,0,0,1,1,0
192,8,0,84,18,4,0,10,3,1
169,7,1,23,16,3,1,9,6,1
17,3,1,564,3,1,0,1,4,0
58,2,1,1890,4,1,0,0,4,0
29,3,1,476,5,0,0,0,4,0
45,3,1,1023,1,1,0,0,5,0
27,2,1,598,1,0,0,1,5,0
56,10,0,5,5,5,1,7,5,1
116,3,1,81,16,1,1,7,4,1
40,3,1,1017,5,0,0,0,5,0
175,3,1,16,8,2,1,6,11,1
152,10,1,82,16,1,0,6,14,1
29,1,1,396,2,0,0,1,1,0
23,2,1,633,0,1,0,2,2,0
60,8,1,65,10,2,0,3,12,1
46,2,1,1161,2,0,0,1,0,0
60,3,1,1289,1,1,0,2,4,0
106,6,1,78,20,1,0,4,14,1
164,6,0,14,11,3,1,8,4,1
56,8,1,85,9,4,0,8,3,1
90,7,0,47,13,5,0,3,10,1
13,1,1,1713,5,0,0,0,2,0
30,1,1,886,4,1,0,2,2,0
150,9,1,12,20,3,0,3,9,1
29,1,1,768,3,0,0,2,1,0
92,3,1,97,14,2,1,4,14,1
35,2,1,666,1,1,0,1,1,0
82,9,1,49,5,3,1,3,12,1
146,4,0,63,18,2,0,4,12,1
60,2,1,1585,3,0,0,0,3,0
110,5,0,34,10,5,0,9,8,1
25,3,1,1763,2,0,0,2,3,0
151,4,1,51,14,3,1,9,13,1
38,2,1,836,3,0,0,1,3,0
38,1,1,1182,2,0,0,2,2,0
93,9,1,73,5,3,1,7,11,1
107,10,1,84,17,3,0,9,9,1
36,1,1,1347,2,0,0,1,5,0
34,1,1,1156,3,1,0,0,4,0
199,8,0,16,15,5,1,6,6,1
152,7,1,13,11,4,0,5,5,1
176,4,1,86,7,2,0,10,3,1
24,3,1,1331,3,0,0,0,1,0
159,7,1,90,13,4,1,6,15,1
39,3,1,1637,0,0,0,0,4,0
73,3,0,88,7,2,0,9,13,1
57,1,1,398,1,1,0,0,3,0
28,2,1,1234,4,1,0,1,2,0
36,2,1,1667,5,1,0,0,4,0
63,7,0,35,15,5,0,3,11,1
135,9,1,46,20,4,1,4,6,1
44,2,1,344,1,0,0,1,2,0
157,10,0,15,8,5,1,3,2,1
16,2,1,804,4,0,0,0,3,0
159,9,0,47,13,1,1,5,5,1
55,1,1,1465,1,0,0,1,1,0
33,1,1,765,3,1,0,0,5,0
134,3,0,75,13,4,0,3,3,1
140,8,0,39,17,4,1,4,3,1
57,1,1,874,2,0,0,2,0,0
64,10,1,42,15,5,0,3,15,1
138,10,1,58,7,2,0,10,4,1
14,3,1,1561,0,0,0,1,3,0
147,9,1,71,10,4,1,6,3,1
29,2,1,778,0,0,0,2,3,0
40,1,1,405,1,0,0,2,1,0
15,3,1,915,5,1,0,2,1,0
19,3,1,278,4,0,0,2,1,0
21,1,1,1997,1,1,0,1,4,0
80,10,0,92,8,4,1,7,14,1
132,5,0,13,17,1,1,5,4,1
38,1,1,1417,3,0,0,2,5,0
172,6,0,85,16,2,1,8,9,1
13,2,1,889,5,0,0,0,4,0
17,1,1,1918,5,1,0,0,4,0
25,3,1,801,0,0,0,1,0,0
27,1,1,1399,3,1,0,2,1,0
60,8,1,83,8,5,0,10,3,1
60,1,1,262,5,0,0,2,0,0
39,3,1,458,0,0,0,2,2,0
44,3,1,591,5,1,0,1,0,0
14,2,1,287,1,1,0,1,3,0
98,10,1,13,8,4,1,6,14,1
20,3,1,1745,0,1,0,0,2,0
59,2,1,1596,3,0,0,1,5,0
47,1,1,883,2,1,0,2,3,0
45,2,1,805,1,1,0,0,2,0
14,3,1,1394,4,0,0,0,0,0
56,2,1,1541,2,0,0,0,2,0
55,1,1,440,3,0,0,0,3,0
33,3,1,1803,5,0,0,0,2,0
148,4,1,30,14,5,1,6,3,1
46,2,1,307,3,1,0,0,2,0
26,3,1,1858,0,1,0,2,0,0
105,10,1,47,13,3,1,7,14,1
45,3,1,254,1,0,0,1,4,0
46,1,1,1518,4,1,0,1,1,0
88,7,1,84,7,5,0,5,12,1
82,7,0,9,18,4,0,9,9,1
43,1,1,1667,3,0,0,1,2,0
83,5,0,9,5,5,0,10,11,1
28,1,1,346,5,1,0,1,0,0
182,5,1,91,14,3,1,6,6,1
161,7,0,32,15,2,0,5,7,1
149,6,0,66,5,1,1,5,14,1
40,3,1,1437,3,0,0,1,1,0
132,9,0,20,18,2,1,8,12,1
119,9,0,14,13,3,1,6,7,1
59,2,1,1915,1,1,0,2,0,0
196,5,0,32,14,3,1,8,8,1
58,1,1,518,0,0,0,0,4,0
54,3,1,1875,1,1,0,2,0,0
193,9,0,82,14,2,1,6,13,1
93,10,1,53,11,3,1,3,5,1
43,1,1,546,4,0,0,2,5,0
17,1,1,1801,4,1,0,1,5,0
189,4,1,2,16,1,1,7,14,1
80,4,1,85,12,1,1,9,15,1
37,3,1,948,5,0,0,2,5,0
88,9,0,34,16,3,1,3,13,1
58,3,1,962,0,0,0,0,2,0
145,8,1,66,16,1,1,4,14,1
178,5,1,26,6,1,0,3,11,1
43,1,1,1794,5,0,0,1,3,0
166,6,0,34,6,2,1,4,2,1
35,3,1,1061,4,1,0,1,3,0
162,8,1,98,6,3,0,9,4,1
43,3,1,211,2,1,0,2,2,0
18,2,1,312,5,0,0,1,3,0
56,2,1,617,5,1,0,2,1,0
52,1,1,843,1,0,0,2,2,0
182,8,0,61,13,3,0,3,15,1
51,6,1,68,12,2,0,10,8,1
122,10,0,6,10,2,0,3,15,1
25,1,1,896,0,1,0,2,4,0
41,3,1,781,0,1,0,0,5,0
67,9,1,36,10,5,1,8,4,1
91,9,1,94,16,5,0,5,12,1
18,2,1,593,3,1,0,0,1,0
163,9,1,27,20,1,1,7,9,1
171,6,0,89,12,3,0,10,10,1
27,1,1,388,3,1,0,1,3,0
47,3,1,888,3,0,0,2,4,0
96,9,0,57,14,4,1,7,5,1
51,3,1,1980,4,1,0,1,2,0
172,5,1,71,12,2,1,8,12,1
152,5,0,15,5,1,0,9,11,1
109,5,1,31,7,4,0,6,4,1
73,3,0,75,8,4,1,9,15,1
18,1,1,1607,5,1,0,1,0,0
55,3,1,1879,1,1,0,2,3,0
128,6,1,22,5,3,0,9,12,1
50,1,1,1646,4,0,0,2,2,0
159,10,0,66,16,5,1,6,7,1
28,2,1,722,5,0,0,1,1,0
126,6,0,64,17,2,0,6,4,1
46,2,1,1558,4,0,0,2,5,0
88,8,0,80,10,5,1,3,2,1
32,2,1,1964,2,1,0,1,4,0
59,2,1,1505,5,0,0,0,4,0
15,3,1,1904,1,0,0,2,5,0
16,3,1,1102,2,0,0,1,5,0
27,3,1,1626,3,1,0,0,1,0
55,2,1,327,5,0,0,2,3,0
81,6,1,78,11,5,0,9,6,1
59,1,1,620,3,0,0,2,2,0
199,4,0,22,15,4,0,3,5,1
178,7,1,34,5,5,0,10,2,1
15,3,1,1067,3,0,0,1,5,0
187,4,1,36,20,4,0,7,13,1
182,4,1,69,15,2,1,9,14,1
19,1,1,503,2,0,0,0,3,0
20,3,1,1901,0,1,0,0,1,0
198,10,0,100,16,1,1,3,11,1
107,6,1,99,20,4,0,9,8,1
23,2,1,1565,4,0,0,2,5,0
56,1,1,649,1,0,0,1,3,0
15,3,1,1675,0,1,0,1,1,0
40,3,1,1395,1,0,0,1,2,0
60,1,1,1657,1,1,0,0,2,0
17,1,1,1853,1,1,0,1,4,0
39,3,1,1348,2,0,0,1,1,0
12,2,1,939,0,1,0,0,3,0
13,3,1,1814,1,0,0,0,0,0
52,1,1,1485,1,0,0,2,0,0
100,7,0,34,19,2,0,4,13,1
40,3,1,432,4,0,0,1,5,0
165,7,0,1,14,3,1,10,3,1
29,2,1,1478,4,1,0,1,1,0
45,3,1,1135,5,1,0,2,2,0
83,6,1,23,10,3,1,6,11,1
51,3,1,1884,5,1,0,2,2,0
44,3,1,1013,4,0,0,1,3,0
52,2,1,1366,2,0,0,2,2,0
17,3,1,1843,3,0,0,2,3,0
142,6,0,1,18,4,1,5,6,1
66,8,1,38,9,4,0,7,9,1
61,6,1,57,20,2,1,6,9,1
39,2,1,1625,0,0,0,1,1,0
34,1,1,1345,2,0,0,2,5,0
150,6,0,86,11,4,1,8,4,1
43,3,1,201,5,0,0,0,5,0
17,1,1,521,2,1,0,0,4,0
167,4,1,34,10,1,1,5,6,1
32,2,1,371,2,1,0,1,5,0
24,3,1,1015,5,1,0,2,2,0
43,1,1,1143,3,1,0,0,3,0
55,3,0,81,17,1,0,3,4,1
91,9,1,4,19,1,1,8,13,1
36,1,1,1493,5,0,0,2,0,0
21,2,1,1263,4,0,0,0,2,0
143,3,1,72,20,1,1,9,12,1
115,3,0,40,11,5,1,6,13,1
146,3,0,92,20,5,1,7,9,1
129,3,1,28,19,2,0,10,2,1
47,3,1,434,4,0,0,1,1,0
179,7,0,30,6,5,1,3,4,1
189,10,0,85,12,1,1,6,2,1
17,2,1,456,0,0,0,2,0,0
150,10,1,40,6,3,1,9,13,1
33,3,1,1819,1,0,0,0,2,0
161,4,0,2,14,3,0,9,13,1
28,2,1,769,2,1,0,2,4,0
139,3,0,4,5,5,0,7,13,1
19,3,1,1140,2,1,0,0,0,0
180,10,1,21,9,4,1,5,2,1
123,9,0,30,19,5,0,8,14,1
40,2,1,1579,2,1,0,1,4,0
58,1,1,810,2,0,0,2,3,0
126,10,0,97,19,2,1,10,3,1
32,2,1,1145,4,1,0,2,0,0
68,8,0,3,18,3,0,6,13,1
140,7,1,23,17,1,0,5,12,1
31,2,1,1818,5,0,0,2,2,0
171,3,1,60,10,3,0,6,12,1
14,3,1,1975,4,0,0,1,0,0
66,5,1,68,19,5,1,10,14,1
192,8,0,65,5,3,1,3,6,1
79,5,1,11,6,3,1,6,7,1
25,2,1,1094,3,1,0,2,5,0
40,2,1,1039,3,1,0,0,5,0
54,10,0,39,17,2,0,5,9,1
124,4,0,9,12,5,1,8,4,1
107,5,1,19,19,5,0,5,5,1
158,5,0,43,10,4,1,8,6,1
83,6,0,1,20,4,1,3,12,1
56,2,1,983,4,0,0,2,4,0
57,1,1,412,5,1,0,1,3,0
191,7,1,61,11,4,1,10,12,1
48,1,1,530,4,0,0,0,3,0
30,3,1,1881,2,1,0,2,5,0
52,3,1,588,0,0,0,2,0,0
184,9,1,88,13,1,1,10,9,1
52,1,1,1445,3,0,0,2,3,0
50,5,0,68,18,4,1,10,5,1
30,1,1,221,3,0,0,2,1,0
10,3,1,1136,2,1,0,2,2,0
132,10,1,52,7,1,0,8,7,1
35,2,1,818,4,0,0,2,4,0
20,1,1,1784,2,0,0,0,2,0
36,1,1,597,5,1,0,1,3,0
45,2,1,551,5,0,0,2,2,0
59,9,0,87,5,1,1,9,13,1
175,7,1,50,15,4,1,10,15,1
122,8,0,16,18,2,1,3,6,1
64,4,0,65,12,5,1,7,15,1
60,1,1,1515,1,0,0,2,3,0
136,3,0,63,5,1,1,4,2,1
24,1,1,969,1,1,0,0,5,0
10,3,1,1122,2,0,0,1,5,0
51,3,0,2,9,3,1,8,9,1
188,9,0,24,16,3,0,9,3,1
177,7,0,48,20,5,1,6,2,1
18,2,1,1852,0,1,0,0,3,0
143,7,1,39,10,2,1,10,2,1
28,2,1,995,5,0,0,0,4,0
153,4,0,12,12,5,1,5,9,1
29,2,1,667,0,0,0,0,1,0
140,9,1,14,5,4,1,3,6,1
178,3,1,23,20,3,1,4,12,1
54,2,1,1340,3,1,0,1,4,0
200,10,1,24,16,3,0,7,13,1
33,3,1,1738,0,1,0,2,5,0
104,8,1,94,12,2,1,9,6,1
51,3,1,1339,4,0,0,2,3,0
200,9,0,50,6,3,1,10,9,1
58,2,1,878,0,1,0,0,3,0
29,2,1,1209,4,1,0,1,4,0
29,1,1,1629,2,1,0,2,4,0
29,3,1,1177,3,0,0,0,4,0
37,3,1,680,1,0,0,0,5,0
55,3,1,1632,3,1,0,2,2,0
56,3,1,801,5,1,0,1,0,0
50,6,1,78,16,1,1,8,3,1
47,2,1,960,1,1,0,2,0,0
122,9,0,60,11,2,1,4,13,1
149,9,1,76,11,4,0,8,2,1
15,3,1,363,0,0,0,1,5,0
133,6,0,18,16,4,0,9,2,1
24,3,1,432,1,0,0,2,5,0
189,5,0,8,11,2,0,4,7,1
166,9,1,38,8,1,0,7,5,1
84,9,1,70,20,5,1,5,13,1
37,3,1,1898,3,1,0,1,4,0
35,3,1,610,5,1,0,0,3,0
186,4,0,79,6,4,0,6,3,1
52,1,1,1177,0,1,0,0,0,0
87,9,1,73,11,3,0,5,15,1
59,2,1,221,4,0,0,0,0,0
32,1,1,1501,5,0,0,1,3,0
90,5,1,4,6,1,1,4,14,1
55,1,1,821,0,0,0,0,4,0
100,3,0,20,7,4,1,6,7,1
63,8,1,44,20,5,0,10,4,1
23,2,1,1639,1,0,0,2,2,0
123,10,0,23,10,5,1,7,9,1
59,3,1,540,1,0,0,0,2,0
198,7,0,50,6,3,0,6,4,1
22,3,1,421,4,0,0,2,0,0
75,6,1,63,20,5,0,4,14,1
27,2,1,1490,1,1,0,2,5,0
116,8,1,38,8,2,0,8,13,1
114,5,1,36,9,2,1,9,8,1
11,1,1,1874,0,0,0,1,4,0
70,10,1,39,15,2,0,4,13,1
57,2,1,1651,4,0,0,0,4,0
195,9,1,13,6,5,0,7,10,1
46,2,1,1762,0,0,0,2,5,0
20,1,1,574,0,0,0,2,5,0
97,7,0,75,16,4,0,5,6,1
144,10,1,9,17,5,1,7,8,1
14,3,1,1506,3,1,0,2,5,0
71,6,0,11,7,5,1,8,12,1
19,2,1,829,4,0,0,1,3,0
51,3,1,1869,2,0,0,0,2,0
46,1,1,1375,5,1,0,0,3,0
109,10,0,68,12,4,0,10,15,1
170,4,1,76,6,5,0,3,10,1
26,1,1,1604,4,1,0,1,5,0
77,3,0,76,17,1,1,9,6,1
159,9,0,22,8,5,0,5,4,1
26,3,1,1054,0,1,0,1,2,0
116,7,0,55,6,1,0,9,15,1
199,6,0,76,12,4,0,6,11,1
166,10,0,60,7,3,0,9,7,1
146,5,1,94,6,1,0,9,5,1
174,3,1,81,9,5,0,4,14,1
154,5,0,9,11,4,0,5,15,1
117,9,1,91,13,1,0,10,15,1
103,4,1,66,19,5,0,5,13,1
42,1,1,1163,1,1,0,0,3,0
27,1,1,960,5,0,0,0,1,0
50,8,1,31,17,1,0,3,3,1
23,2,1,1061,2,0,0,0,5,0
53,3,1,1451,0,1,0,0,0,0
122,3,0,92,19,5,1,8,14,1
45,1,1,1076,3,0,0,1,3,0
95,6,0,14,11,5,0,7,2,1
23,1,1,569,5,1,0,2,4,0
184,6,0,63,12,3,0,10,14,1
164,7,0,18,18,5,0,7,15,1
60,3,0,32,20,3,1,3,12,1
95,7,0,58,19,2,0,6,13,1
20,3,1,2000,2,0,0,0,3,0
124,3,1,71,17,5,0,3,5,1
55,1,1,1548,3,1,0,1,0,0
56,1,1,263,0,0,0,2,0,0
23,2,1,201,2,1,0,0,4,0
141,6,0,32,8,4,0,5,13,1
49,3,1,620,2,0,0,1,5,0
28,2,1,1211,3,0,0,1,4,0
36,3,1,1223,1,1,0,2,1,0
129,10,0,93,6,1,0,4,8,1
55,2,1,1707,3,0,0,2,5,0
92,5,1,13,12,4,0,3,7,1
37,3,1,1086,1,0,0,0,5,0
19,1,1,1266,4,1,0,0,1,0
60,2,1,1706,2,1,0,0,2,0
97,6,0,60,5,4,1,8,10,1
87,7,0,7,18,1,0,9,2,1
14,3,1,949,2,1,0,2,5,0
